No,Nama File,Kategori,Kode Kat,Nama Sampah,Nama Folder,Dapat Terurai,Waktu Urai,Referensi & Sumber Waktu Urai,Daur Ulang,Nilai Jual,Kesulitan Daur Ulang,Nilai Jual (Rp/kg),Biaya Proses (Rp/kg),Emisi CO2e (kg),Potensi Pengolahan,Olahan Sampah,Jenis Bahaya,Detail Bahaya,Metode Pengumpulan,Standar Regulasi
5227,tutup_botol_aluminium_127,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5228,tutup_botol_aluminium_128,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5229,tutup_botol_aluminium_129,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5230,tutup_botol_aluminium_130,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5231,tutup_botol_aluminium_131,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5232,tutup_botol_aluminium_132,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5233,tutup_botol_aluminium_133,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5234,tutup_botol_aluminium_134,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5235,tutup_botol_aluminium_135,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5236,tutup_botol_aluminium_136,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5237,tutup_botol_aluminium_137,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5238,tutup_botol_aluminium_138,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5239,tutup_botol_aluminium_139,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5240,tutup_botol_aluminium_140,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5241,tutup_botol_aluminium_141,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5242,tutup_botol_aluminium_142,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5243,tutup_botol_aluminium_143,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5244,tutup_botol_aluminium_144,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5245,tutup_botol_aluminium_145,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5246,tutup_botol_aluminium_146,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5247,tutup_botol_aluminium_147,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5248,tutup_botol_aluminium_148,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5249,tutup_botol_aluminium_149,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5250,tutup_botol_aluminium_150,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5251,tutup_botol_aluminium_151,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5252,tutup_botol_aluminium_152,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5253,tutup_botol_aluminium_153,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5254,tutup_botol_aluminium_154,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5255,tutup_botol_aluminium_155,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5256,tutup_botol_aluminium_156,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5257,tutup_botol_aluminium_157,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5258,tutup_botol_aluminium_158,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5259,tutup_botol_aluminium_159,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5260,tutup_botol_aluminium_160,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5261,tutup_botol_aluminium_161,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5262,tutup_botol_aluminium_162,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5263,tutup_botol_aluminium_163,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5264,tutup_botol_aluminium_164,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5265,tutup_botol_aluminium_165,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5266,tutup_botol_aluminium_166,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5267,tutup_botol_aluminium_167,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5268,tutup_botol_aluminium_168,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5269,tutup_botol_aluminium_169,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5270,tutup_botol_aluminium_170,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5271,tutup_botol_aluminium_171,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5272,tutup_botol_aluminium_172,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5273,tutup_botol_aluminium_173,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5274,tutup_botol_aluminium_174,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5275,tutup_botol_aluminium_175,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5276,tutup_botol_aluminium_176,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5277,tutup_botol_aluminium_177,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5278,tutup_botol_aluminium_178,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5279,tutup_botol_aluminium_179,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5280,tutup_botol_aluminium_180,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5281,tutup_botol_aluminium_181,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5282,tutup_botol_aluminium_182,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5283,tutup_botol_aluminium_183,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5284,tutup_botol_aluminium_184,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5285,tutup_botol_aluminium_185,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5286,tutup_botol_aluminium_186,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5287,tutup_botol_aluminium_187,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5288,tutup_botol_aluminium_188,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
5289,tutup_botol_aluminium_189,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,Tidak,80-100 tahun,80–200 th | USEPA (2020); Aluminum Association (2021); Tchobanoglous,Ya,Ya,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Daur ulang aluminium,Fisik,Pinggiran kaleng yang terbuka tajam,Pengepul,PP No. 101/2014 (B3)
